student_name	problem_name	skill	selection	actual input	subgoal_name	outcome
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	RHS	12	[-x/-1 = -12/-1]typein	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	rf	SKILL	12	[-x/-1 = -12/-1]rf	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	RHS	-12	FinalAnswer	BUG
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	RHS	12	FinalAnswer	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	LHS	x	FinalAnswer	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	subtract	SKILL	2y	[5y-1 = -6+2y]subtract	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	LHS	5y-1-2y	[5y-1-2y = -6+2y-2y]typein	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	RHS	-6+2y-2y	[5y-1-2y = -6+2y-2y]typein	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	clt	SKILL	-6+2y-2y	[5y-1-2y = -6+2y-2y]clt	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	RHS	-6	FinalAnswer	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	LHS	7y-1	FinalAnswer	BUG
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	LHS	3y-1	FinalAnswer	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	add	SKILL	1	[3y-1 = -6]add	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	LHS	3y-1+1	[3y-1+1 = -6+1]typein	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	RHS	-5	[3y-1+1 = -6+1]typein	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	clt	SKILL	3y-1+1	[3y-1+1 = -6+1]clt	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	LHS	3y	FinalAnswer	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	RHS	-5	FinalAnswer	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	divide	SKILL	3	[3y = -5]divide	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	LHS	3y/3	[3y/3 = -5/3]typein	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	RHS	-1.666666667	[3y/3 = -5/3]typein	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	rf	SKILL	3y/3	[3y/3 = -5/3]rf	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	typein	LHS	y	FinalAnswer	OK
STU_kEGk STU_kEGk	5y-1 = -6+2y	auto-fill	RHS	-1.666666667	FinalAnswer	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	add	SKILL	3x	[9-4x = -6-3x]add	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	LHS	9-4x+3x	[9-4x+3x = -6-3x+3x]typein	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	RHS	-6-3x+3x	[9-4x+3x = -6-3x+3x]typein	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	clt	SKILL	-6-3x+3x	[9-4x+3x = -6-3x+3x]clt	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	RHS	-6	FinalAnswer	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	LHS	9-7x	FinalAnswer	BUG
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	LHS	9-1x	FinalAnswer	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	subtract	SKILL	9	[9-x = -6]subtract	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	LHS	9-x-9	[9-x-9 = -6-9]typein	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	RHS	-15	[9-x-9 = -6-9]typein	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	clt	SKILL	9-x-9	[9-x-9 = -6-9]clt	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	LHS	-x	FinalAnswer	BUG
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	LHS	-x	FinalAnswer	OK
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	RHS	-3	FinalAnswer	ERROR
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	RHS	3	FinalAnswer	ERROR
STU_kEGk STU_kEGk	9-4x = -6-3x	typein	RHS	3	FinalAnswer	ERROR
STU_kEGk STU_kEGk	4x-6 = 4-1x	add	SKILL	x	[4x-6 = 4-1x]add	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	4x-6+x	[4x-6+x = 4-1x+x]typein	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	4-1x+x	[4x-6+x = 4-1x+x]typein	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	clt	SKILL	4-1x+x	[4x-6+x = 4-1x+x]clt	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	4-2x	FinalAnswer	BUG
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	4-1x	FinalAnswer	BUG
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	4-1x	FinalAnswer	BUG
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	4x	FinalAnswer	BUG
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	-4x	FinalAnswer	BUG
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	0+4	FinalAnswer	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	auto-fill	LHS	4x-6+x	FinalAnswer	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	clt	SKILL	0+4	[4x-6+x = 0+4]clt	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	4	FinalAnswer	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	5x-6	FinalAnswer	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	add	SKILL	6	[5x-6 = 4]add	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	5x-6+6	[5x-6+6 = 4+6]typein	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	4+6	[5x-6+6 = 4+6]typein	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	clt	SKILL	5x-6+6	[5x-6+6 = 4+6]clt	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	5x	FinalAnswer	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	10	FinalAnswer	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	divide	SKILL	5	[5x = 10]divide	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	5x/5x	[5x/5 = 10/5]typein	ERROR
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	5/5x	[5x/5 = 10/5]typein	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	10/5	[5x/5 = 10/5]typein	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	rf	SKILL	5/5	[5/5*x = 10/5]rf	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	x	FinalAnswer	BUG
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	10	FinalAnswer	BUG
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	1	FinalAnswer	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	2	FinalAnswer	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	divide	SKILL	1	[1x = 2]divide	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	1x/1	[1x/1 = 2/1]typein	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	RHS	2/1	[1x/1 = 2/1]typein	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	rf	SKILL	1x/1	[1x/1 = 2/1]rf	OK
STU_kEGk STU_kEGk	4x-6 = 4-1x	typein	LHS	x	FinalAnswer	OK
STU_kEGk STU_kEGk	7-6y = 3-6y	add	SKILL	6y	[7-6y = 3-6y]add	OK
STU_kEGk STU_kEGk	7-6y = 3-6y	typein	LHS	7-6y+6y	[7-6y+6y = 3-6y+6y]typein	OK
STU_kEGk STU_kEGk	7-6y = 3-6y	typein	RHS	3-6y+6y	[7-6y+6y = 3-6y+6y]typein	OK
STU_kEGk STU_kEGk	7-6y = 3-6y	clt	SKILL	7-6y+6y	[7-6y+6y = 3-6y+6y]clt	OK
STU_kEGk STU_kEGk	7-6y = 3-6y	typein	LHS	7	FinalAnswer	OK
STU_kEGk STU_kEGk	7-6y = 3-6y	typein	RHS	3	FinalAnswer	OK
STU_kEGk STU_kEGk	7-6y = 3-6y	divide	SKILL	7	[7 = 3]divide	BUG
STU_kEGk STU_kEGk	7-6y = 3-6y	divide	SKILL	3	[7 = 3]divide	BUG
STU_kEGk STU_kEGk	9+10x = -2-5x	add	SKILL	5x	[9+10x = -2-5x]add	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	LHS	9+10x+5x	[9+10x+5x = -2-5x+5x]typein	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	RHS	-2-5x+5x	[9+10x+5x = -2-5x+5x]typein	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	clt	SKILL	9+10x+5x	[9+10x+5x = -2-5x+5x]clt	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	LHS	9+15x	FinalAnswer	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	RHS	-2-10x	FinalAnswer	BUG
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	RHS	-2-5x	FinalAnswer	BUG
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	RHS	-2-0x	FinalAnswer	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	mt	SKILL	0x	[9+15x = -2-0x]mt	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	LHS	0	FinalAnswer	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	auto-fill	RHS	-2-0x	FinalAnswer	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	clt	SKILL	-2	[9+15x = -2-0]clt	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	RHS	-2	FinalAnswer	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	auto-fill	LHS	0	FinalAnswer	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	subtract	SKILL	9	[9+15x = -2]subtract	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	LHS	9+15x-9	[9+15x-9 = -2-9]typein	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	RHS	-11	[9+15x-9 = -2-9]typein	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	clt	SKILL	9+15x-9	[9+15x-9 = -2-9]clt	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	LHS	15x	FinalAnswer	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	RHS	-7	FinalAnswer	ERROR
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	RHS	-11	FinalAnswer	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	divide	SKILL	15	[15x = -11]divide	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	LHS	15x/15	[15x/15 = -11/15]typein	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	RHS	-0.733333333	[15x/15 = -11/15]typein	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	rf	SKILL	15x/15	[15x/15 = -11/15]rf	OK
STU_kEGk STU_kEGk	9+10x = -2-5x	typein	LHS	x	FinalAnswer	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	add	SKILL	6.34x	[7.49x-4.1 = -6.34x-1.35]add	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	LHS	7.49x-4.1+6.34x	[7.49x-4.1+6.34x = -6.34x-1.35+6.34x]typein	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	RHS	-6.34x-1.35+6.34x	[7.49x-4.1+6.34x = -6.34x-1.35+6.34x]typein	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	clt	SKILL	-6.34x-1.35+6.34x	[7.49x-4.1+6.34x = -6.34x-1.35+6.34x]clt	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	RHS	-1.35x	FinalAnswer	BUG
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	RHS	-1.35x	FinalAnswer	BUG
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	RHS	-1.35x	FinalAnswer	BUG
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	RHS	-1.35	FinalAnswer	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	LHS	-4.1+13.83x	FinalAnswer	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	add	SKILL	4.1	[-4.1+13.83x = -1.35]add	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	LHS	-4.1+13.83x+4.1	[-4.1+13.83x+4.1 = -1.35+4.1]typein	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	RHS	2.75	[-4.1+13.83x+4.1 = -1.35+4.1]typein	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	clt	SKILL	-4.1+13.83x+4.1	[-4.1+13.83x+4.1 = -1.35+4.1]clt	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	LHS	13.83	FinalAnswer	BUG
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	LHS	13.83x	FinalAnswer	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	RHS	2.75	FinalAnswer	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	divide	SKILL	13.83x	[13.83x = 2.75]divide	BUG
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	divide	SKILL	13.83	[13.83x = 2.75]divide	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	LHS	13.83x/13.83	[13.83x/13.83 = 2.75/13.83]typein	OK
STU_kEGk STU_kEGk	7.49x-4.1 = -6.34x-1.35	typein	RHS	2.75	[13.83x/13.83 = 2.75/13.83]typein	BUG
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	add	SKILL	y	[-6.37-9.76y = 5.5-1.32y]add	ERROR
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	add	SKILL	1.32y	[-6.37-9.76y = 5.5-1.32y]add	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	LHS	-6.37-9.76y+1.32y	[-6.37-9.76y+1.32y = 5.5-1.32y+1.32y]typein	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	RHS	5.5-1.32y+1.32y	[-6.37-9.76y+1.32y = 5.5-1.32y+1.32y]typein	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	clt	SKILL	5.5-1.32y+1.32y	[-6.37-9.76y+1.32y = 5.5-1.32y+1.32y]clt	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	RHS	5.5	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	LHS	-16.13	FinalAnswer	BUG
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	clt	SKILL	-6.37-9.76y+1.32y	[-6.37-9.76y+1.32y = 5.5]clt	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	LHS	-14.81	FinalAnswer	BUG
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	LHS	-6.37-8.44y	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	auto-fill	RHS	5.5	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	add	SKILL	6.37	[-6.37-8.44y = 5.5]add	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	LHS	-8.44	[-6.37-8.44y+6.37 = 5.5+6.37]typein	BUG
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	LHS	-6.37-8.44y+6.37	[-6.37-8.44y+6.37 = 5.5+6.37]typein	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	RHS	5.5+6.37	[-6.37-8.44y+6.37 = 5.5+6.37]typein	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	clt	SKILL	5.5+6.37	[-6.37-8.44y+6.37 = 5.5+6.37]clt	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	RHS	11.87	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	LHS	-8.44y	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	divide	SKILL	-8.44	[-8.44y = 11.87]divide	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	LHS	-8.44y/-8.44	[-8.44y/-8.44 = 11.87/-8.44]typein	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	RHS	11.87/-8.44	[-8.44y/-8.44 = 11.87/-8.44]typein	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	rf	SKILL	-8.44y/-8.44	[-8.44y/-8.44 = 11.87/-8.44]rf	OK
STU_kEGk STU_kEGk	-6.37-9.76y = 5.5-1.32y	typein	LHS	y	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	subtract	SKILL	7.74y	[-6.84y-2.23 = 7.74y+3.54]subtract	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	LHS	-6.84y-2.23-7.374y	[-6.84y-2.23-7.74y = 7.74y+3.54-7.74y]typein	ERROR
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	LHS	-6.84y-2.23-7.744y	[-6.84y-2.23-7.74y = 7.74y+3.54-7.74y]typein	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	7.74y+3.54-7.74y	[-6.84y-2.23-7.74y = 7.74y+3.54-7.74y]typein	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	clt	SKILL	7.74y+3.54-7.74y	[-6.84y-2.23-7.74y = 7.74y+3.54-7.74y]clt	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	3.54	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	LHS	-14.58y+-2.23	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	add	SKILL	2.23	[-14.58y-2.23 = 3.54]add	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	LHS	-14.58y+2.23-2.23	[-14.58y-2.23+2.23 = 3.54+2.23]typein	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	3.54+2.23	[-14.58y-2.23+2.23 = 3.54+2.23]typein	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	clt	SKILL	-14.58y+2.23-2.23	[-14.58y+2.23-2.23 = 3.54+2.23]clt	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	LHS	-14.58y	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	5.77	FinalAnswer	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	divide	SKILL	-14.5	[-14.58y = 5.77]divide	ERROR
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	divide	SKILL	5.77	[-14.58y = 5.77]divide	BUG
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	divide	SKILL	-14.58	[-14.58y = 5.77]divide	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	LHS	y	[-14.58y/-14.58 = 5.77/-14.58]typein	OK
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	0.004	[-14.58y/-14.58 = 5.77/-14.58]typein	ERROR
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	2.52	[-14.58y/-14.58 = 5.77/-14.58]typein	ERROR
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	-2.52	[-14.58y/-14.58 = 5.77/-14.58]typein	ERROR
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	-2.526863	[-14.58y/-14.58 = 5.77/-14.58]typein	BUG
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	0.395	[-14.58y/-14.58 = 5.77/-14.58]typein	BUG
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	-0.395	[-14.58y/-14.58 = 5.77/-14.58]typein	ERROR
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	-0.395	[-14.58y/-14.58 = 5.77/-14.58]typein	ERROR
STU_kEGk STU_kEGk	-6.84y-2.23 = 7.74y+3.54	typein	RHS	-0.3957	[-14.58y/-14.58 = 5.77/-14.58]typein	OK
STU_kEGk STU_kEGk	-3.77+1.07y = 6.37y+3.13	subtract	SKILL	1.07y	[-3.77+1.07y = 6.37y+3.13]subtract	OK
STU_kEGk STU_kEGk	-3.77+1.07y = 6.37y+3.13	typein	LHS	-3.77	[-3.77+1.07y-1.07y = 6.37y+3.13-1.07y]typein	OK
STU_kEGk STU_kEGk	-3.77+1.07y = 6.37y+3.13	typein	RHS	5.3y+3.13	[-3.77+1.07y-1.07y = 6.37y+3.13-1.07y]typein	OK
STU_kEGk STU_kEGk	-3.77+1.07y = 6.37y+3.13	subtract	SKILL	3.13	[-3.77 = 5.3y+3.13]subtract	OK
STU_kEGk STU_kEGk	-3.77+1.07y = 6.37y+3.13	typein	LHS	-6.9	[-3.77-3.13 = 5.3y+3.13-3.13]typein	OK
STU_kEGk STU_kEGk	-3.77+1.07y = 6.37y+3.13	typein	RHS	5.3y	[-3.77-3.13 = 5.3y+3.13-3.13]typein	OK
STU_kEGk STU_kEGk	-3.77+1.07y = 6.37y+3.13	divide	SKILL	5.3	[-6.9 = 5.3y]divide	OK
STU_kEGk STU_kEGk	-3.77+1.07y = 6.37y+3.13	typein	RHS	y	[-6.9/5.3 = 5.3y/5.3]typein	OK
STU_kEGk STU_kEGk	-3.77+1.07y = 6.37y+3.13	typein	LHS	-1.3018	[-6.9/5.3 = 5.3y/5.3]typein	OK
STU_kEGk STU_kEGk	6.55-9.6x = -5.54-4.49x	add	SKILL	9.6x	[6.55-9.6x = -5.54-4.49x]add	OK
STU_kEGk STU_kEGk	6.55-9.6x = -5.54-4.49x	typein	LHS	6.55	[6.55-9.6x+9.6x = -5.54-4.49x+9.6x]typein	OK
STU_kEGk STU_kEGk	6.55-9.6x = -5.54-4.49x	typein	RHS	-10.65	[6.55-9.6x+9.6x = -5.54-4.49x+9.6x]typein	ERROR
STU_kEGk STU_kEGk	6.55-9.6x = -5.54-4.49x	typein	RHS	-5.54-5.11x	[6.55-9.6x+9.6x = -5.54-4.49x+9.6x]typein	ERROR
STU_kEGk STU_kEGk	6.55-9.6x = -5.54-4.49x	typein	RHS	-5.54+5.11x	[6.55-9.6x+9.6x = -5.54-4.49x+9.6x]typein	OK
STU_kEGk STU_kEGk	6.55-9.6x = -5.54-4.49x	add	SKILL	5.54	[6.55 = -5.54+5.11x]add	OK
STU_kEGk STU_kEGk	6.55-9.6x = -5.54-4.49x	typein	LHS	11.09	[6.55+5.54 = -5.54+5.11x+5.54]typein	ERROR
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	subtract	SKILL	1.22y	[-9.49-0.2y = 1.22y-7.25]subtract	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	LHS	-9.49-0.2y-1.22y	[-9.49-0.2y-1.22y = 1.22y-7.25-1.22y]typein	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	-1.22y-7.25-1.22y	[-9.49-0.2y-1.22y = 1.22y-7.25-1.22y]typein	ERROR
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	1.22y-7.25-1.22y	[-9.49-0.2y-1.22y = 1.22y-7.25-1.22y]typein	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	clt	SKILL	1.22y-7.25-1.22y	[-9.49-0.2y-1.22y = 1.22y-7.25-1.22y]clt	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	-7.25	FinalAnswer	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	LHS	-10.91	FinalAnswer	BUG
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	LHS	-10.91	FinalAnswer	BUG
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	LHS	-1.42y-9.49	FinalAnswer	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	add	SKILL	9.49	[-1.42y-9.49 = -7.25]add	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	LHS	-1.46	[-1.42y-9.49+9.49 = -7.25+9.49]typein	ERROR
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	LHS	-1.42y-9.49+9.45	[-1.42y-9.49+9.49 = -7.25+9.49]typein	ERROR
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	LHS	-1.42y-9.49+9.49	[-1.42y-9.49+9.49 = -7.25+9.49]typein	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	2.24	[-1.42y-9.49+9.49 = -7.25+9.49]typein	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	clt	SKILL	-1.42y-9.49+9.49	[-1.42y-9.49+9.49 = -7.25+9.49]clt	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	LHS	-1.42y	FinalAnswer	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	2.2	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	2.24	FinalAnswer	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	clt	SKILL	2.24	[-1.42y = -7.25+9.49]clt	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	1.99	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	-1.99	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	RHS	2.24	FinalAnswer	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	auto-fill	LHS	-1.42y	FinalAnswer	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	divide	SKILL	-1.42	[-1.42y = 2.24]divide	OK
STU_kEGk STU_kEGk	-9.49-0.2y = 1.22y-7.25	typein	LHS	y	[-1.42y/-1.42 = 2.24/-1.42]typein	OK
